id,sup_id,lat,lon,height_m,offset_m,split,class_id,class_name,xc,yc,w,h,r_iso_m,shadow_m,box_w_m,box_h_m,group,image,source
507,698408,50.043564,2.282524,34.95000000000002,5.5006227688852585,train,0.0,site_radio,0.487739,0.466314,0.185563,0.228413,16.49,14.68,38.0,46.78,410.0,ANFR_698408.jpg,annotation_faible
508,700789,50.141249,1.946968,30.00999999999999,15.475249842929268,train,0.0,site_radio,0.489472,0.471075,0.269857,0.306651,25.48,12.61,55.27,62.8,411.0,ANFR_700789.jpg,annotation_faible
509,702003,49.990843,2.652852,15.079999999999998,5.442342001703234,train,0.0,site_radio,0.49471,0.485465,0.132244,0.150733,12.46,6.34,27.08,30.87,412.0,ANFR_702003.jpg,annotation_faible
510,703972,49.89189,2.237873,30.10000000000001,14.492382778862368,train,0.0,site_radio,0.489441,0.470988,0.260497,0.297402,24.51,12.65,53.35,60.91,413.0,ANFR_703972.jpg,annotation_faible
511,707978,49.623497,2.756597,45.46000000000001,1.722268597495344,train,0.0,site_radio,0.484052,0.456184,0.176566,0.232303,14.81,19.1,36.16,47.58,414.0,ANFR_707978.jpg,annotation_faible
512,709400,49.876556,2.839295,50.02000000000001,1.971935791279924,val,0.0,site_radio,0.482453,0.451789,0.19111,0.252437,15.98,21.01,39.14,51.7,415.0,ANFR_709400.jpg,annotation_faible
513,730734,49.694471,2.55725,40.52000000000001,3.6020680774204585,val,0.0,site_radio,0.485785,0.460945,0.181809,0.231489,15.71,17.02,37.23,47.41,416.0,ANFR_730734.jpg,annotation_faible
514,738362,49.781246,2.997348,30.010000000000005,0.2089208962880929,train,0.0,site_radio,0.489472,0.471075,0.120772,0.157566,10.21,12.61,24.73,32.27,417.0,ANFR_738362.jpg,annotation_faible
515,739325,49.829474,2.317847,6.649999999999992,5.770396175258933,train,0.0,site_radio,0.497667,0.49359,0.121222,0.129376,11.94,2.79,24.83,26.5,418.0,ANFR_739325.jpg,annotation_faible
516,739396,50.002211,2.312155,15.669999999999987,15.975680278084164,train,0.0,site_radio,0.494503,0.484897,0.236675,0.255887,23.11,6.58,48.47,52.41,419.0,ANFR_739396.jpg,annotation_faible
517,742978,50.010003,1.695234,11.670000000000002,3.1627260465976352,train,0.0,site_radio,0.495906,0.488752,0.104181,0.118489,9.83,4.9,21.34,24.27,420.0,ANFR_742978.jpg,annotation_faible
518,744897,49.947161,1.642974,15.199999999999989,8.989025715358668,train,0.0,site_radio,0.494668,0.48535,0.167198,0.185834,16.03,6.39,34.24,38.06,421.0,ANFR_744897.jpg,annotation_faible
519,758691,49.861598,2.472908,36.05,0.5250347402795491,val,0.0,site_radio,0.487353,0.465254,0.139893,0.184093,11.74,15.15,28.65,37.7,422.0,ANFR_758691.jpg,annotation_faible
520,759584,49.920993,2.919537,31.26,14.7541933723941,train,0.0,site_radio,0.489034,0.46987,0.266134,0.30446,25.01,13.13,54.5,62.35,423.0,ANFR_759584.jpg,annotation_faible
521,761143,49.809609,1.970883,51.19,13.107097773357784,val,0.0,site_radio,0.482042,0.450661,0.302958,0.36572,27.35,21.51,62.05,74.9,424.0,ANFR_761143.jpg,annotation_faible
523,788587,50.081954,2.717157,50.02000000000001,15.238152627652834,val,0.0,site_radio,0.482453,0.451789,0.320663,0.38199,29.24,21.01,65.67,78.23,425.0,ANFR_788587.jpg,annotation_faible
524,797539,49.741187,1.997835,2.1299999999999955,19.156091963124112,train,0.0,site_radio,0.499253,0.497947,0.244357,0.246968,24.87,0.89,50.04,50.58,426.0,ANFR_797539.jpg,annotation_faible
525,801449,49.842387,2.916067,29.97,0.4002701984814867,train,0.0,site_radio,0.489486,0.471114,0.122534,0.159279,10.39,12.59,25.09,32.62,427.0,ANFR_801449.jpg,annotation_faible
526,801605,50.242623,1.951443,29.989999999999995,0.3820311774109706,train,0.0,site_radio,0.489479,0.471095,0.122409,0.159178,10.38,12.6,25.07,32.6,428.0,ANFR_801605.jpg,annotation_faible
527,801845,50.136513,2.013832,35.93999999999998,1.6370113375999182,train,0.0,site_radio,0.487392,0.46536,0.15046,0.194525,12.83,15.1,30.81,39.84,429.0,ANFR_801845.jpg,annotation_faible
528,806159,50.069275,1.991152,34.47999999999999,12.378342441354633,train,0.0,site_radio,0.487904,0.466767,0.25148,0.293755,23.27,14.49,51.5,60.16,430.0,ANFR_806159.jpg,annotation_faible
531,816577,49.999,2.663033,25.89999999999999,1.060044153584399,train,0.0,site_radio,0.490914,0.475037,0.118172,0.149927,10.24,10.88,24.2,30.71,356.0,ANFR_816577.jpg,annotation_faible
532,816599,50.028886,2.921614,53.47,3.766219070526744,train,0.0,site_radio,0.481242,0.448464,0.217791,0.283348,18.46,22.46,44.6,58.03,432.0,ANFR_816599.jpg,annotation_faible
533,817105,49.893925,2.274514,59.97,6.385436603996089,train,0.0,site_radio,0.478962,0.442199,0.260625,0.334152,22.38,25.19,53.38,68.43,433.0,ANFR_817105.jpg,annotation_faible
534,817107,49.871913,2.331762,6.310000000000002,17.475814509331443,train,0.0,site_radio,0.497786,0.493918,0.234962,0.242699,23.61,2.65,48.12,49.7,51.0,ANFR_817107.jpg,annotation_faible
535,817111,49.71508,2.077283,39.61,2.652112184488306,val,0.0,site_radio,0.486104,0.461822,0.170116,0.218681,14.57,16.64,34.84,44.79,435.0,ANFR_817111.jpg,annotation_faible
536,817113,49.702071,2.642801,34.92,14.142787820758606,train,0.0,site_radio,0.48775,0.466343,0.269879,0.312693,25.13,14.67,55.27,64.04,436.0,ANFR_817113.jpg,annotation_faible
537,817115,50.013042,1.515141,35.75,0.8313750313210889,train,0.0,site_radio,0.487459,0.465543,0.142088,0.18592,11.98,15.02,29.1,38.08,437.0,ANFR_817115.jpg,annotation_faible
538,817132,49.886898,2.280612,15.86999999999999,6.603025080735448,train,0.0,site_radio,0.494433,0.484704,0.145676,0.165133,13.78,6.67,29.83,33.82,438.0,ANFR_817132.jpg,annotation_faible
539,817140,49.909243,1.867939,30.079999999999984,0.7247545029827439,train,0.0,site_radio,0.489448,0.471008,0.125995,0.162875,10.74,12.64,25.8,33.36,439.0,ANFR_817140.jpg,annotation_faible
540,817142,49.883203,1.760671,29.950000000000003,20.141784729173537,train,0.0,site_radio,0.489493,0.471133,0.315269,0.35199,30.13,12.58,64.57,72.09,440.0,ANFR_817142.jpg,annotation_faible
541,817178,49.868284,2.378811,17.570000000000007,3.1703425233238733,train,0.0,site_radio,0.493836,0.483065,0.116667,0.138209,10.68,7.38,23.89,28.31,441.0,ANFR_817178.jpg,annotation_faible
542,817319,49.871099,2.296913,14.720000000000011,2.6456724866160903,val,0.0,site_radio,0.494836,0.485812,0.10425,0.122298,9.62,6.18,21.35,25.05,442.0,ANFR_817319.jpg,annotation_faible
543,817359,50.106042,1.834192,42.02,7.922214413267858,val,0.0,site_radio,0.485259,0.4595,0.22798,0.279499,20.33,17.65,46.69,57.24,443.0,ANFR_817359.jpg,annotation_faible
544,817403,50.254821,1.747413,49.86,0.1232546194070976,train,0.0,site_radio,0.482509,0.451943,0.172632,0.233763,14.1,20.95,35.35,47.87,444.0,ANFR_817403.jpg,annotation_faible
545,817420,49.702707,2.766695,12.430000000000009,16.84914795233,val,0.0,site_radio,0.495639,0.488019,0.239113,0.254353,23.59,5.22,48.97,52.09,445.0,ANFR_817420.jpg,annotation_faible
546,817422,49.9248,2.297352,15.259999999999998,30.540587149651827,val,0.0,site_radio,0.494647,0.485292,0.377822,0.396531,37.59,6.41,77.38,81.21,446.0,ANFR_817422.jpg,annotation_faible
547,817424,49.925337,2.950888,20.67,7.694058388804121,train,0.0,site_radio,0.492749,0.480077,0.169073,0.194416,15.83,8.68,34.63,39.82,447.0,ANFR_817424.jpg,annotation_faible
548,832948,49.994389,2.717998,12.909999999999997,42.21083426740392,val,0.0,site_radio,0.495471,0.487557,0.487591,0.50342,49.0,5.42,99.86,103.1,448.0,ANFR_832948.jpg,annotation_faible
549,850136,50.061557,1.400678,24.85,14.98695015631989,train,0.0,site_radio,0.491282,0.476049,0.25139,0.281857,23.96,10.44,51.48,57.72,449.0,ANFR_850136.jpg,annotation_faible
551,884835,49.874736,2.314968,26.989999999999995,2.7793397023813338,train,0.0,site_radio,0.490532,0.473986,0.137856,0.170947,12.18,11.34,28.23,35.01,450.0,ANFR_884835.jpg,annotation_faible
553,954401,49.956324,2.058412,15.029999999999994,0.7475275740170111,train,0.0,site_radio,0.494727,0.485514,0.086263,0.104691,7.75,6.31,17.67,21.44,451.0,ANFR_954401.jpg,annotation_faible
554,993841,50.104858,1.454119,52.69999999999999,0.771051679193596,train,0.0,site_radio,0.481512,0.449206,0.186497,0.25111,15.31,22.14,38.19,51.43,452.0,ANFR_993841.jpg,annotation_faible
1,1007156,50.117991,1.658814,,0.0,test,,,,,,,,,,,,ANFR_1007156.jpg,douteux_non_recale
2,1010485,50.0575,1.722778,,0.0,test,,,,,,,,,,,,ANFR_1010485.jpg,douteux_non_recale
11,1212322,49.993889,1.816389,,0.0,test,,,,,,,,,,,,ANFR_1212322.jpg,douteux_non_recale
12,1279490,49.970347,2.81949,,0.0,test,,,,,,,,,,,,ANFR_1279490.jpg,douteux_non_recale
23,1456691,50.093712,1.826354,,0.0,test,,,,,,,,,,,,ANFR_1456691.jpg,douteux_non_recale
30,1511237,50.0675,1.604167,,0.0,test,,,,,,,,,,,,ANFR_1511237.jpg,douteux_non_recale
31,1513339,50.135,1.944722,,0.0,test,,,,,,,,,,,,ANFR_1513339.jpg,douteux_non_recale
37,1568341,50.172683,1.770455,,0.0,test,,,,,,,,,,,,ANFR_1568341.jpg,douteux_non_recale
38,1568371,49.877222,1.978333,,0.0,test,,,,,,,,,,,,ANFR_1568371.jpg,douteux_non_recale
49,1584204,49.820278,2.822778,,0.0,test,,,,,,,,,,,,ANFR_1584204.jpg,douteux_non_recale
56,1596728,49.772974,2.469121,,0.0,test,,,,,,,,,,,,ANFR_1596728.jpg,douteux_non_recale
58,1597175,49.899416,2.348421,,0.0,test,,,,,,,,,,,,ANFR_1597175.jpg,douteux_non_recale
67,1597519,49.999202,2.482625,,0.0,test,,,,,,,,,,,,ANFR_1597519.jpg,douteux_non_recale
94,1669326,49.736389,2.225,,0.0,test,,,,,,,,,,,,ANFR_1669326.jpg,douteux_non_recale
96,1679737,49.814167,2.665833,,0.0,test,,,,,,,,,,,,ANFR_1679737.jpg,douteux_non_recale
97,1681423,50.06866,1.5965,,0.0,test,,,,,,,,,,,,ANFR_1681423.jpg,douteux_non_recale
105,1710227,49.739181,3.048552,,0.0,test,,,,,,,,,,,,ANFR_1710227.jpg,douteux_non_recale
110,1734215,49.847222,2.829444,,0.0,test,,,,,,,,,,,,ANFR_1734215.jpg,douteux_non_recale
111,1737051,49.900278,2.357778,,0.0,test,,,,,,,,,,,,ANFR_1737051.jpg,douteux_non_recale
119,1792887,49.82866,3.024667,,0.0,test,,,,,,,,,,,,ANFR_1792887.jpg,douteux_non_recale
123,1831346,49.744722,1.931389,,0.0,test,,,,,,,,,,,,ANFR_1831346.jpg,douteux_non_recale
127,1851458,50.321667,1.555,,0.0,test,,,,,,,,,,,,ANFR_1851458.jpg,douteux_non_recale
141,1950123,49.778819,1.863503,,0.0,test,,,,,,,,,,,,ANFR_1950123.jpg,douteux_non_recale
142,1950494,49.789144,1.986047,,0.0,test,,,,,,,,,,,,ANFR_1950494.jpg,douteux_non_recale
154,2049015,50.071111,2.54,,0.0,test,,,,,,,,,,,,ANFR_2049015.jpg,douteux_non_recale
156,2079587,49.688397,2.778295,,0.0,test,,,,,,,,,,,,ANFR_2079587.jpg,douteux_non_recale
180,2263010,50.195232,2.259707,,0.0,test,,,,,,,,,,,,ANFR_2263010.jpg,douteux_non_recale
190,2311941,50.038333,3.028333,,0.0,test,,,,,,,,,,,,ANFR_2311941.jpg,douteux_non_recale
198,2368665,50.132251,1.616366,,0.0,test,,,,,,,,,,,,ANFR_2368665.jpg,douteux_non_recale
201,2385920,49.734362,1.955556,,0.0,test,,,,,,,,,,,,ANFR_2385920.jpg,douteux_non_recale
215,2479993,49.873889,2.671389,,0.0,test,,,,,,,,,,,,ANFR_2479993.jpg,douteux_non_recale
226,2501177,49.977629,2.108055,,0.0,test,,,,,,,,,,,,ANFR_2501177.jpg,douteux_non_recale
232,2516570,49.765278,2.783889,,0.0,test,,,,,,,,,,,,ANFR_2516570.jpg,douteux_non_recale
233,2516581,49.910833,1.790833,,0.0,test,,,,,,,,,,,,ANFR_2516581.jpg,douteux_non_recale
240,2532695,49.900048,2.434185,,0.0,test,,,,,,,,,,,,ANFR_2532695.jpg,douteux_non_recale
245,2543945,49.744444,1.931389,,0.0,test,,,,,,,,,,,,ANFR_2543945.jpg,douteux_non_recale
246,2554661,49.896526,1.953953,,0.0,test,,,,,,,,,,,,ANFR_2554661.jpg,douteux_non_recale
249,2559587,49.886667,2.152778,,0.0,test,,,,,,,,,,,,ANFR_2559587.jpg,douteux_non_recale
251,2567246,49.727674,2.257047,,0.0,test,,,,,,,,,,,,ANFR_2567246.jpg,douteux_non_recale
264,2636551,49.800436,2.273438,,0.0,test,,,,,,,,,,,,ANFR_2636551.jpg,douteux_non_recale
266,2640050,50.070833,1.541667,,0.0,test,,,,,,,,,,,,ANFR_2640050.jpg,douteux_non_recale
272,2650209,49.900278,2.64,,0.0,test,,,,,,,,,,,,ANFR_2650209.jpg,douteux_non_recale
274,2654106,50.124986,2.494635,,0.0,test,,,,,,,,,,,,ANFR_2654106.jpg,douteux_non_recale
275,2659994,50.075522,1.939039,,0.0,test,,,,,,,,,,,,ANFR_2659994.jpg,douteux_non_recale
276,2662883,50.040278,2.455278,,0.0,test,,,,,,,,,,,,ANFR_2662883.jpg,douteux_non_recale
281,2684361,50.011667,1.903611,,0.0,test,,,,,,,,,,,,ANFR_2684361.jpg,douteux_non_recale
283,2690727,50.025278,1.755278,,0.0,test,,,,,,,,,,,,ANFR_2690727.jpg,douteux_non_recale
284,2697178,50.306027,1.914107,,0.0,test,,,,,,,,,,,,ANFR_2697178.jpg,douteux_non_recale
285,2701364,49.831091,2.070278,,0.0,test,,,,,,,,,,,,ANFR_2701364.jpg,douteux_non_recale
289,2713171,50.242235,1.8789,,0.0,test,,,,,,,,,,,,ANFR_2713171.jpg,douteux_non_recale
292,2734984,49.589841,2.666604,,0.0,test,,,,,,,,,,,,ANFR_2734984.jpg,douteux_non_recale
295,2755704,49.740278,3.043333,,0.0,test,,,,,,,,,,,,ANFR_2755704.jpg,douteux_non_recale
300,2817293,50.318985,1.583005,,0.0,test,,,,,,,,,,,,ANFR_2817293.jpg,douteux_non_recale
301,2828017,50.19757,1.51777,,0.0,test,,,,,,,,,,,,ANFR_2828017.jpg,douteux_non_recale
302,2839581,49.965833,1.6925,,0.0,test,,,,,,,,,,,,ANFR_2839581.jpg,douteux_non_recale
308,2876424,49.653803,2.599278,,0.0,test,,,,,,,,,,,,ANFR_2876424.jpg,douteux_non_recale
309,2880306,49.71374,3.014248,,0.0,test,,,,,,,,,,,,ANFR_2880306.jpg,douteux_non_recale
310,2885698,49.935,2.245555,,0.0,test,,,,,,,,,,,,ANFR_2885698.jpg,douteux_non_recale
311,2886199,50.125,2.450556,,0.0,test,,,,,,,,,,,,ANFR_2886199.jpg,douteux_non_recale
318,2917087,50.054633,2.31798,,0.0,test,,,,,,,,,,,,ANFR_2917087.jpg,douteux_non_recale
319,2937855,49.958297,2.155165,,0.0,test,,,,,,,,,,,,ANFR_2937855.jpg,douteux_non_recale
322,2957112,50.010546,1.636509,,0.0,test,,,,,,,,,,,,ANFR_2957112.jpg,douteux_non_recale
326,2970803,49.885383,2.149838,,0.0,test,,,,,,,,,,,,ANFR_2970803.jpg,douteux_non_recale
331,2989296,50.002222,2.581945,,0.0,test,,,,,,,,,,,,ANFR_2989296.jpg,douteux_non_recale
333,2990362,49.750556,2.989445,,0.0,test,,,,,,,,,,,,ANFR_2990362.jpg,douteux_non_recale
346,3039108,50.082366,2.126872,,0.0,test,,,,,,,,,,,,ANFR_3039108.jpg,douteux_non_recale
349,3041144,49.766666,2.853334,,0.0,test,,,,,,,,,,,,ANFR_3041144.jpg,douteux_non_recale
353,3050570,50.089167,1.918333,,0.0,test,,,,,,,,,,,,ANFR_3050570.jpg,douteux_non_recale
355,3062801,50.1525,2.116944,,0.0,test,,,,,,,,,,,,ANFR_3062801.jpg,douteux_non_recale
359,3080386,50.255833,1.88,,0.0,test,,,,,,,,,,,,ANFR_3080386.jpg,douteux_non_recale
360,3091650,50.007797,3.132832,,0.0,test,,,,,,,,,,,,ANFR_3091650.jpg,douteux_non_recale
361,3097729,49.961667,3.014167,,0.0,test,,,,,,,,,,,,ANFR_3097729.jpg,douteux_non_recale
362,3097731,49.937778,2.142778,,0.0,test,,,,,,,,,,,,ANFR_3097731.jpg,douteux_non_recale
363,3097902,49.910247,2.850806,,0.0,test,,,,,,,,,,,,ANFR_3097902.jpg,douteux_non_recale
372,3118421,49.963333,2.598333,,0.0,test,,,,,,,,,,,,ANFR_3118421.jpg,douteux_non_recale
373,3120599,50.15,1.68,,0.0,test,,,,,,,,,,,,ANFR_3120599.jpg,douteux_non_recale
376,3143567,49.784167,2.690278,,0.0,test,,,,,,,,,,,,ANFR_3143567.jpg,douteux_non_recale
378,3161562,50.018611,2.833611,,0.0,test,,,,,,,,,,,,ANFR_3161562.jpg,douteux_non_recale
379,3182931,49.991389,1.772778,,0.0,test,,,,,,,,,,,,ANFR_3182931.jpg,douteux_non_recale
383,3204158,49.948889,2.553889,,0.0,test,,,,,,,,,,,,ANFR_3204158.jpg,douteux_non_recale
385,3244662,49.676667,2.769722,,0.0,test,,,,,,,,,,,,ANFR_3244662.jpg,douteux_non_recale
388,3276112,50.105977,2.334851,,0.0,test,,,,,,,,,,,,ANFR_3276112.jpg,douteux_non_recale
391,3300148,49.925556,2.269167,,0.0,test,,,,,,,,,,,,ANFR_3300148.jpg,douteux_non_recale
400,435641,50.0125,1.83,,0.0,test,,,,,,,,,,,,ANFR_435641.jpg,douteux_non_recale
401,437488,49.765064,2.909232,,0.0,test,,,,,,,,,,,,ANFR_437488.jpg,douteux_non_recale
406,450535,49.967006,1.955045,,0.0,test,,,,,,,,,,,,ANFR_450535.jpg,douteux_non_recale
412,462036,49.876111,2.323333,,0.0,test,,,,,,,,,,,,ANFR_462036.jpg,douteux_non_recale
414,472746,49.751519,2.989546,,0.0,test,,,,,,,,,,,,ANFR_472746.jpg,douteux_non_recale
450,508958,49.818889,2.809722,,0.0,test,,,,,,,,,,,,ANFR_508958.jpg,douteux_non_recale
464,531215,50.133611,2.556111,,0.0,test,,,,,,,,,,,,ANFR_531215.jpg,douteux_non_recale
476,587183,49.910662,2.851263,,0.0,test,,,,,,,,,,,,ANFR_587183.jpg,douteux_non_recale
479,601450,49.700106,2.791264,,0.0,test,,,,,,,,,,,,ANFR_601450.jpg,douteux_non_recale
481,605710,50.003889,2.642222,,0.0,test,,,,,,,,,,,,ANFR_605710.jpg,douteux_non_recale
495,650117,49.917769,2.992976,,0.0,test,,,,,,,,,,,,ANFR_650117.jpg,douteux_non_recale
500,683244,49.840833,1.748611,,0.0,test,,,,,,,,,,,,ANFR_683244.jpg,douteux_non_recale
502,690774,49.935218,2.269504,,0.0,test,,,,,,,,,,,,ANFR_690774.jpg,douteux_non_recale
522,771841,49.946389,2.935556,,0.0,test,,,,,,,,,,,,ANFR_771841.jpg,douteux_non_recale
529,814908,50.023124,2.068603,,0.0,test,,,,,,,,,,,,ANFR_814908.jpg,douteux_non_recale
530,816571,49.650833,2.582222,,0.0,test,,,,,,,,,,,,ANFR_816571.jpg,douteux_non_recale
550,851972,50.182633,1.877067,,0.0,test,,,,,,,,,,,,ANFR_851972.jpg,douteux_non_recale
552,953437,50.034444,2.666111,,0.0,test,,,,,,,,,,,,ANFR_953437.jpg,douteux_non_recale
