image,classe,confiance,x1,y1,x2,y2
ANFR_3244662.jpg,antenne,0.101,95.6,534.6,256.0,730.4
ANFR_3276112.jpg,antenne,0.101,101.0,433.0,258.3,623.8
ANFR_3300148.jpg,antenne,0.101,757.1,88.9,917.5,273.6
ANFR_435641.jpg,antenne,0.101,780.6,239.6,932.5,424.6
ANFR_437488.jpg,antenne,0.101,781.4,80.3,935.6,248.2
ANFR_462036.jpg,antenne,0.101,736.4,617.4,900.3,809.3
ANFR_462036.jpg,antenne,0.101,527.5,394.8,676.8,576.5
ANFR_508958.jpg,antenne,0.101,98.5,335.5,255.9,527.0
ANFR_508958.jpg,antenne,0.101,758.4,722.3,917.8,911.4
ANFR_508958.jpg,antenne,0.101,96.6,435.3,255.9,626.9
ANFR_531215.jpg,antenne,0.101,782.2,91.0,932.9,270.6
ANFR_587183.jpg,antenne,0.101,98.4,513.4,256.5,703.3
ANFR_601450.jpg,antenne,0.101,782.9,517.7,936.7,705.7
ANFR_601450.jpg,antenne,0.101,782.2,264.6,934.1,451.8
ANFR_601450.jpg,antenne,0.101,762.6,438.4,921.5,630.2
ANFR_601450.jpg,antenne,0.101,379.9,725.5,534.9,912.5
ANFR_601450.jpg,antenne,0.101,757.5,83.3,913.3,252.6
ANFR_601450.jpg,antenne,0.101,764.2,721.1,924.6,910.9
ANFR_650117.jpg,antenne,0.101,560.0,630.5,719.6,806.2
ANFR_650117.jpg,antenne,0.101,562.3,656.5,724.3,851.9
ANFR_650117.jpg,antenne,0.101,554.3,75.9,721.7,258.1
ANFR_650117.jpg,antenne,0.101,577.3,94.3,725.4,242.0
ANFR_683244.jpg,antenne,0.101,760.3,371.8,912.1,549.7
ANFR_683244.jpg,antenne,0.101,95.1,155.6,254.5,350.2
ANFR_690774.jpg,antenne,0.101,759.6,307.0,917.3,499.7
ANFR_690774.jpg,antenne,0.101,782.0,76.4,936.8,265.8
ANFR_814908.jpg,antenne,0.101,97.0,258.8,255.6,449.3
ANFR_814908.jpg,antenne,0.101,759.8,690.3,922.0,883.7
ANFR_816571.jpg,antenne,0.101,784.5,79.8,922.5,228.8
ANFR_851972.jpg,antenne,0.101,786.3,746.6,939.7,929.3
ANFR_953437.jpg,antenne,0.101,759.1,123.9,919.9,319.0
ANFR_1010485.jpg,antenne,0.1,783.6,75.0,927.0,228.7
ANFR_1212322.jpg,antenne,0.1,96.1,721.3,256.7,910.2
ANFR_1279490.jpg,antenne,0.1,477.9,116.9,638.7,312.3
ANFR_1511237.jpg,antenne,0.1,93.7,649.2,250.6,837.8
ANFR_1568341.jpg,antenne,0.1,780.2,76.4,923.6,229.9
ANFR_1568341.jpg,antenne,0.1,505.8,439.3,657.7,620.4
ANFR_1584204.jpg,antenne,0.1,81.6,98.8,236.8,289.1
ANFR_1596728.jpg,antenne,0.1,95.1,669.6,252.9,861.6
ANFR_1597519.jpg,antenne,0.1,449.4,98.1,607.2,271.4
ANFR_1679737.jpg,antenne,0.1,94.4,468.3,252.3,657.4
ANFR_1679737.jpg,antenne,0.1,77.0,490.4,231.8,679.1
ANFR_1710227.jpg,antenne,0.1,552.3,87.3,715.4,269.2
ANFR_1710227.jpg,antenne,0.1,731.5,79.9,894.4,250.3
ANFR_1831346.jpg,antenne,0.1,79.6,464.3,231.8,651.7
ANFR_1851458.jpg,antenne,0.1,811.2,643.0,964.4,826.7
ANFR_1950123.jpg,antenne,0.1,762.1,258.8,921.5,447.7
ANFR_1950123.jpg,antenne,0.1,92.8,152.8,252.6,346.1
ANFR_1950494.jpg,antenne,0.1,82.2,764.1,237.7,945.0
ANFR_1950494.jpg,antenne,0.1,762.1,565.0,921.7,756.2
ANFR_1950494.jpg,antenne,0.1,733.5,72.7,899.6,248.4
ANFR_2049015.jpg,antenne,0.1,79.2,643.3,233.4,831.7
ANFR_2368665.jpg,antenne,0.1,759.9,263.7,917.9,452.8
ANFR_2368665.jpg,antenne,0.1,704.6,100.6,870.5,274.1
ANFR_2368665.jpg,antenne,0.1,351.4,182.2,510.0,368.7
ANFR_2385920.jpg,antenne,0.1,762.2,434.4,924.5,627.0
ANFR_2385920.jpg,antenne,0.1,782.0,211.2,933.1,400.5
ANFR_2385920.jpg,antenne,0.1,82.2,231.5,234.2,420.5
ANFR_2385920.jpg,antenne,0.1,97.8,703.8,253.7,890.9
ANFR_2479993.jpg,antenne,0.1,628.3,81.0,782.0,247.3
ANFR_2532695.jpg,antenne,0.1,95.0,617.9,253.5,809.7
ANFR_2532695.jpg,antenne,0.1,781.8,289.8,934.4,477.1
ANFR_2543945.jpg,antenne,0.1,730.4,292.4,886.6,479.7
ANFR_2543945.jpg,antenne,0.1,126.3,405.0,286.6,599.6
ANFR_2543945.jpg,antenne,0.1,446.9,155.2,596.4,329.6
ANFR_2567246.jpg,antenne,0.1,97.1,747.0,256.0,931.8
ANFR_2636551.jpg,antenne,0.1,92.7,764.3,253.1,950.1
ANFR_2640050.jpg,antenne,0.1,781.8,592.2,934.2,778.3
ANFR_2640050.jpg,antenne,0.1,243.4,376.5,393.3,555.7
ANFR_2662883.jpg,antenne,0.1,782.1,235.1,934.3,424.8
ANFR_2690727.jpg,antenne,0.1,761.3,725.2,918.0,911.7
ANFR_2701364.jpg,antenne,0.1,98.9,621.9,254.5,809.5
ANFR_2713171.jpg,antenne,0.1,766.7,260.9,924.6,449.8
ANFR_2734984.jpg,antenne,0.1,86.0,97.0,236.7,286.5
ANFR_2755704.jpg,antenne,0.1,799.4,80.3,927.8,228.1
ANFR_2755704.jpg,antenne,0.1,729.2,754.2,877.7,915.1
ANFR_2828017.jpg,antenne,0.1,84.0,726.7,231.7,911.4
ANFR_2828017.jpg,antenne,0.1,705.4,82.0,872.0,267.4
ANFR_2876424.jpg,antenne,0.1,759.3,121.4,921.1,319.5
ANFR_2876424.jpg,antenne,0.1,780.3,77.5,922.0,229.2
ANFR_2876424.jpg,antenne,0.1,273.3,162.1,441.2,344.1
ANFR_2885698.jpg,antenne,0.1,98.0,82.0,258.6,266.8
ANFR_2885698.jpg,antenne,0.1,780.6,85.1,928.7,251.4
ANFR_2937855.jpg,antenne,0.1,95.2,84.1,253.1,269.7
ANFR_2970803.jpg,antenne,0.1,75.9,389.9,229.9,578.0
ANFR_3039108.jpg,antenne,0.1,94.0,726.9,250.2,914.4
ANFR_3062801.jpg,antenne,0.1,124.2,568.4,274.2,753.2
ANFR_3080386.jpg,antenne,0.1,101.3,148.4,260.3,343.3
ANFR_3080386.jpg,antenne,0.1,535.2,579.8,695.2,759.9
ANFR_3080386.jpg,antenne,0.1,759.5,258.7,921.0,450.7
ANFR_3091650.jpg,antenne,0.1,90.1,241.6,202.1,371.7
ANFR_3091650.jpg,antenne,0.1,781.6,75.4,924.1,230.1
ANFR_3097731.jpg,antenne,0.1,86.2,72.6,218.6,221.2
ANFR_3097902.jpg,antenne,0.1,77.3,694.7,232.0,885.2
ANFR_3097902.jpg,antenne,0.1,94.4,669.1,253.3,861.3
ANFR_3097902.jpg,antenne,0.1,96.0,124.3,256.7,319.6
ANFR_3118421.jpg,antenne,0.1,525.9,654.7,671.5,819.4
ANFR_3120599.jpg,antenne,0.1,759.0,120.7,922.6,318.2
ANFR_3143567.jpg,antenne,0.1,83.3,726.5,230.6,909.4
ANFR_3143567.jpg,antenne,0.1,781.6,75.8,923.8,230.1
ANFR_3143567.jpg,antenne,0.1,99.7,360.9,257.8,551.7
ANFR_3182931.jpg,antenne,0.1,97.5,180.9,256.5,372.3
ANFR_3182931.jpg,antenne,0.1,779.9,86.6,925.8,247.4
ANFR_3244662.jpg,antenne,0.1,167.9,92.7,329.5,273.0
ANFR_3276112.jpg,antenne,0.1,760.5,357.8,922.0,551.4
ANFR_3276112.jpg,antenne,0.1,759.2,85.9,919.7,272.2
ANFR_3276112.jpg,antenne,0.1,98.3,286.3,253.6,474.3
ANFR_3300148.jpg,antenne,0.1,96.8,587.6,255.6,779.9
ANFR_3300148.jpg,antenne,0.1,97.1,491.2,255.6,682.5
ANFR_437488.jpg,antenne,0.1,220.0,127.9,373.9,316.7
ANFR_450535.jpg,antenne,0.1,81.3,119.8,237.7,310.7
ANFR_462036.jpg,antenne,0.1,219.3,381.6,371.1,566.6
ANFR_601450.jpg,antenne,0.1,780.1,93.9,933.0,274.0
ANFR_650117.jpg,antenne,0.1,454.4,428.8,611.8,622.8
ANFR_690774.jpg,antenne,0.1,120.8,399.5,273.9,580.9
ANFR_690774.jpg,antenne,0.1,760.8,586.2,920.3,779.7
ANFR_771841.jpg,antenne,0.1,358.2,467.0,516.9,649.1
ANFR_814908.jpg,antenne,0.1,502.9,646.6,662.7,833.8
ANFR_851972.jpg,antenne,0.1,781.1,84.0,933.2,251.2
ANFR_851972.jpg,antenne,0.1,761.7,362.5,920.7,553.6
